GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,PTS,FG_PCT,REB,AST,PLUS_MINUS,SEASON,IS_PLAYOFF
0022301198,2024-04-14,UTA,UTA @ GSW,L,116,0.517,48,22,-7,2023-24,0
0042300161,2024-04-20,MIN,MIN vs. PHX,W,120,0.5,52,26,25,2023-24,1
0042300111,2024-04-20,NYK,NYK vs. PHI,W,111,0.396,55,20,7,2023-24,1
0042300131,2024-04-20,CLE,CLE vs. ORL,W,97,0.444,54,21,14,2023-24,1
0042300151,2024-04-20,DEN,DEN vs. LAL,W,114,0.461,49,27,11,2023-24,1
0042300151,2024-04-20,LAL,LAL @ DEN,L,103,0.494,40,22,-11,2023-24,1
0042300131,2024-04-20,ORL,ORL @ CLE,L,83,0.326,40,16,-14,2023-24,1
0042300111,2024-04-20,PHI,PHI @ NYK,L,104,0.444,33,17,-7,2023-24,1
0042300161,2024-04-20,PHX,PHX @ MIN,L,95,0.44,28,16,-25,2023-24,1
0042300101,2024-04-21,BOS,BOS vs. MIA,W,114,0.476,44,27,20,2023-24,1
0042300141,2024-04-21,NOP,NOP @ OKC,L,92,0.385,52,22,-2,2023-24,1
0042300171,2024-04-21,LAC,LAC vs. DAL,W,109,0.46,45,21,12,2023-24,1
0042300101,2024-04-21,MIA,MIA @ BOS,L,94,0.469,34,23,-20,2023-24,1
0042300171,2024-04-21,DAL,DAL @ LAC,L,97,0.388,41,14,-12,2023-24,1
0042300121,2024-04-21,MIL,MIL vs. IND,W,109,0.471,47,21,15,2023-24,1
0042300121,2024-04-21,IND,IND @ MIL,L,94,0.396,50,20,-15,2023-24,1
0042300141,2024-04-21,OKC,OKC vs. NOP,W,94,0.435,44,21,2,2023-24,1
0042300132,2024-04-22,CLE,CLE vs. ORL,W,96,0.415,48,18,10,2023-24,1
0042300132,2024-04-22,ORL,ORL @ CLE,L,86,0.363,41,18,-10,2023-24,1
0042300112,2024-04-22,NYK,NYK vs. PHI,W,104,0.407,46,22,3,2023-24,1
0042300152,2024-04-22,DEN,DEN vs. LAL,W,101,0.443,45,26,2,2023-24,1
0042300152,2024-04-22,LAL,LAL @ DEN,L,99,0.487,38,24,-2,2023-24,1
0042300112,2024-04-22,PHI,PHI @ NYK,L,101,0.429,44,26,-3,2023-24,1
0042300172,2024-04-23,DAL,DAL @ LAC,W,96,0.421,50,17,3,2023-24,1
0042300122,2024-04-23,IND,IND @ MIL,W,125,0.556,45,38,17,2023-24,1
0042300172,2024-04-23,LAC,LAC vs. DAL,L,93,0.368,47,18,-3,2023-24,1
0042300122,2024-04-23,MIL,MIL vs. IND,L,108,0.442,40,24,-17,2023-24,1
0042300162,2024-04-23,MIN,MIN vs. PHX,W,105,0.449,39,23,12,2023-24,1
0042300162,2024-04-23,PHX,PHX @ MIN,L,93,0.449,41,19,-12,2023-24,1
0042300142,2024-04-24,OKC,OKC vs. NOP,W,124,0.59,37,25,32,2023-24,1
0042300102,2024-04-24,BOS,BOS vs. MIA,L,101,0.463,39,21,-10,2023-24,1
0042300142,2024-04-24,NOP,NOP @ OKC,L,92,0.452,35,16,-32,2023-24,1
0042300102,2024-04-24,MIA,MIA @ BOS,W,111,0.493,40,25,10,2023-24,1
0042300153,2024-04-25,LAL,LAL vs. DEN,L,105,0.489,38,23,-7,2023-24,1
0042300113,2024-04-25,NYK,NYK @ PHI,L,114,0.489,32,27,-11,2023-24,1
0042300133,2024-04-25,ORL,ORL vs. CLE,W,121,0.511,51,24,38,2023-24,1
0042300113,2024-04-25,PHI,PHI vs. NYK,W,125,0.547,36,24,11,2023-24,1
0042300133,2024-04-25,CLE,CLE @ ORL,L,83,0.39,32,24,-38,2023-24,1
0042300153,2024-04-25,DEN,DEN @ LAL,W,112,0.489,51,27,7,2023-24,1
0042300173,2024-04-26,LAC,LAC @ DAL,L,90,0.457,41,19,-11,2023-24,1
0042300173,2024-04-26,DAL,DAL vs. LAC,W,101,0.453,36,21,11,2023-24,1
0042300123,2024-04-26,MIL,MIL @ IND,L,118,0.466,43,20,-3,2023-24,1
0042300163,2024-04-26,MIN,MIN @ PHX,W,126,0.494,50,26,17,2023-24,1
0042300123,2024-04-26,IND,IND vs. MIL,W,121,0.429,50,32,3,2023-24,1
0042300163,2024-04-26,PHX,PHX vs. MIN,L,109,0.461,28,24,-17,2023-24,1
0042300143,2024-04-27,NOP,NOP vs. OKC,L,85,0.381,45,18,-21,2023-24,1
0042300103,2024-04-27,BOS,BOS @ MIA,W,104,0.476,43,22,20,2023-24,1
0042300154,2024-04-27,DEN,DEN @ LAL,L,108,0.448,40,30,-11,2023-24,1
0042300154,2024-04-27,LAL,LAL vs. DEN,W,119,0.522,46,23,11,2023-24,1
0042300103,2024-04-27,MIA,MIA vs. BOS,L,84,0.416,36,21,-20,2023-24,1
0042300134,2024-04-27,ORL,ORL vs. CLE,W,112,0.558,43,24,23,2023-24,1
0042300134,2024-04-27,CLE,CLE @ ORL,L,89,0.472,29,24,-23,2023-24,1
0042300143,2024-04-27,OKC,OKC @ NOP,W,106,0.482,47,27,21,2023-24,1
0042300174,2024-04-28,DAL,DAL vs. LAC,L,111,0.494,42,22,-5,2023-24,1
0042300124,2024-04-28,MIL,MIL @ IND,L,113,0.511,42,26,-13,2023-24,1
0042300114,2024-04-28,NYK,NYK @ PHI,W,97,0.43,52,19,5,2023-24,1
0042300164,2024-04-28,PHX,PHX vs. MIN,L,116,0.514,33,20,-6,2023-24,1
0042300164,2024-04-28,MIN,MIN @ PHX,W,122,0.461,44,23,6,2023-24,1
0042300124,2024-04-28,IND,IND vs. MIL,W,126,0.517,38,33,13,2023-24,1
0042300114,2024-04-28,PHI,PHI vs. NYK,L,92,0.354,42,23,-5,2023-24,1
0042300174,2024-04-28,LAC,LAC @ DAL,W,116,0.538,29,22,5,2023-24,1
0042300144,2024-04-29,NOP,NOP vs. OKC,L,89,0.376,50,22,-8,2023-24,1
0042300155,2024-04-29,DEN,DEN vs. LAL,W,108,0.472,45,28,2,2023-24,1
0042300104,2024-04-29,MIA,MIA vs. BOS,L,88,0.407,42,17,-14,2023-24,1
0042300104,2024-04-29,BOS,BOS @ MIA,W,102,0.419,46,21,14,2023-24,1
0042300155,2024-04-29,LAL,LAL @ DEN,L,106,0.464,41,30,-2,2023-24,1
0042300144,2024-04-29,OKC,OKC @ NOP,W,97,0.427,44,18,8,2023-24,1
0042300135,2024-04-30,CLE,CLE vs. ORL,W,104,0.432,39,23,1,2023-24,1
0042300135,2024-04-30,ORL,ORL @ CLE,L,103,0.462,43,17,-1,2023-24,1
0042300115,2024-04-30,PHI,PHI @ NYK,W,112,0.462,46,28,6,2023-24,1
0042300125,2024-04-30,MIL,MIL vs. IND,W,115,0.524,44,23,23,2023-24,1
0042300115,2024-04-30,NYK,NYK vs. PHI,L,106,0.465,40,19,-6,2023-24,1
0042300125,2024-04-30,IND,IND @ MIL,L,92,0.444,36,25,-23,2023-24,1
0042300175,2024-05-01,LAC,LAC vs. DAL,L,93,0.379,45,18,-30,2023-24,1
0042300105,2024-05-01,BOS,BOS vs. MIA,W,118,0.545,56,23,34,2023-24,1
0042300175,2024-05-01,DAL,DAL @ LAC,W,123,0.54,40,27,30,2023-24,1
0042300105,2024-05-01,MIA,MIA @ BOS,L,84,0.414,29,20,-34,2023-24,1
0042300126,2024-05-02,IND,IND vs. MIL,W,120,0.541,44,33,22,2023-24,1
0042300116,2024-05-02,PHI,PHI vs. NYK,L,115,0.437,46,20,-3,2023-24,1
0042300126,2024-05-02,MIL,MIL @ IND,L,98,0.422,40,19,-22,2023-24,1
0042300116,2024-05-02,NYK,NYK @ PHI,W,118,0.462,48,28,3,2023-24,1
0042300136,2024-05-03,CLE,CLE @ ORL,L,96,0.488,38,15,-7,2023-24,1
0042300176,2024-05-03,DAL,DAL vs. LAC,W,114,0.482,45,26,13,2023-24,1
0042300176,2024-05-03,LAC,LAC @ DAL,L,101,0.415,45,23,-13,2023-24,1
0042300136,2024-05-03,ORL,ORL vs. CLE,W,103,0.393,48,19,7,2023-24,1
0042300231,2024-05-04,MIN,MIN @ DEN,W,106,0.524,42,24,7,2023-24,1
0042300231,2024-05-04,DEN,DEN vs. MIN,L,99,0.467,34,24,-7,2023-24,1
0042300137,2024-05-05,CLE,CLE vs. ORL,W,106,0.442,48,19,12,2023-24,1
0042300137,2024-05-05,ORL,ORL @ CLE,L,94,0.337,49,17,-12,2023-24,1
0042300232,2024-05-06,MIN,MIN @ DEN,W,106,0.5,42,28,26,2023-24,1
0042300211,2024-05-06,NYK,NYK vs. IND,W,121,0.537,40,25,4,2023-24,1
0042300232,2024-05-06,DEN,DEN vs. MIN,L,80,0.349,50,16,-26,2023-24,1
0042300211,2024-05-06,IND,IND @ NYK,L,117,0.523,32,32,-4,2023-24,1
0042300201,2024-05-07,BOS,BOS vs. CLE,W,120,0.489,55,22,25,2023-24,1
0042300221,2024-05-07,OKC,OKC vs. DAL,W,117,0.449,52,29,22,2023-24,1
0042300201,2024-05-07,CLE,CLE @ BOS,L,95,0.411,38,19,-25,2023-24,1
0042300221,2024-05-07,DAL,DAL @ OKC,L,95,0.393,39,19,-22,2023-24,1
0042300212,2024-05-08,NYK,NYK vs. IND,W,130,0.57,44,28,9,2023-24,1
0042300212,2024-05-08,IND,IND @ NYK,L,121,0.516,34,33,-9,2023-24,1
0042300222,2024-05-09,DAL,DAL @ OKC,W,119,0.467,44,30,9,2023-24,1
0042300222,2024-05-09,OKC,OKC vs. DAL,L,110,0.472,41,25,-9,2023-24,1
0042300202,2024-05-09,BOS,BOS vs. CLE,L,94,0.413,31,22,-24,2023-24,1
0042300202,2024-05-09,CLE,CLE @ BOS,W,118,0.547,44,24,24,2023-24,1
0042300233,2024-05-10,DEN,DEN @ MIN,W,117,0.538,40,26,27,2023-24,1
0042300213,2024-05-10,IND,IND vs. NYK,W,111,0.472,42,22,5,2023-24,1
0042300233,2024-05-10,MIN,MIN vs. DEN,L,90,0.437,32,23,-27,2023-24,1
0042300213,2024-05-10,NYK,NYK @ IND,L,106,0.475,41,19,-5,2023-24,1
0042300203,2024-05-11,BOS,BOS @ CLE,W,106,0.513,44,22,13,2023-24,1
0042300223,2024-05-11,DAL,DAL vs. OKC,W,105,0.429,48,21,4,2023-24,1
0042300203,2024-05-11,CLE,CLE vs. BOS,L,93,0.429,35,17,-13,2023-24,1
0042300223,2024-05-11,OKC,OKC @ DAL,L,101,0.469,41,23,-4,2023-24,1
0042300234,2024-05-12,DEN,DEN @ MIN,W,115,0.57,31,29,8,2023-24,1
0042300234,2024-05-12,MIN,MIN vs. DEN,L,107,0.476,42,21,-8,2023-24,1
0042300214,2024-05-12,NYK,NYK @ IND,L,89,0.337,43,18,-32,2023-24,1
0042300214,2024-05-12,IND,IND vs. NYK,W,121,0.568,52,31,32,2023-24,1
0042300224,2024-05-13,DAL,DAL vs. OKC,L,96,0.409,47,26,-4,2023-24,1
0042300224,2024-05-13,OKC,OKC @ DAL,W,100,0.38,45,18,4,2023-24,1
0042300204,2024-05-13,BOS,BOS @ CLE,W,109,0.487,48,15,7,2023-24,1
0042300204,2024-05-13,CLE,CLE vs. BOS,L,102,0.436,32,26,-7,2023-24,1
0042300235,2024-05-14,DEN,DEN vs. MIN,W,112,0.55,38,30,15,2023-24,1
0042300215,2024-05-14,NYK,NYK vs. IND,W,121,0.465,53,26,30,2023-24,1
0042300215,2024-05-14,IND,IND @ NYK,L,91,0.431,29,24,-30,2023-24,1
0042300235,2024-05-14,MIN,MIN @ DEN,L,97,0.487,33,30,-15,2023-24,1
0042300225,2024-05-15,DAL,DAL @ OKC,W,104,0.526,46,27,12,2023-24,1
0042300205,2024-05-15,BOS,BOS vs. CLE,W,113,0.525,43,32,15,2023-24,1
0042300205,2024-05-15,CLE,CLE @ BOS,L,98,0.481,28,25,-15,2023-24,1
0042300225,2024-05-15,OKC,OKC vs. DAL,L,92,0.425,33,20,-12,2023-24,1
0042300236,2024-05-16,MIN,MIN vs. DEN,W,115,0.465,62,26,45,2023-24,1
0042300236,2024-05-16,DEN,DEN @ MIN,L,70,0.302,43,18,-45,2023-24,1
0042300216,2024-05-17,NYK,NYK @ IND,L,103,0.439,35,20,-13,2023-24,1
0042300216,2024-05-17,IND,IND vs. NYK,W,116,0.538,47,35,13,2023-24,1
0042300226,2024-05-18,OKC,OKC @ DAL,L,116,0.478,31,25,-1,2023-24,1
0042300226,2024-05-18,DAL,DAL vs. OKC,W,117,0.512,47,25,1,2023-24,1
0042300237,2024-05-19,DEN,DEN vs. MIN,L,90,0.41,44,18,-8,2023-24,1
0042300237,2024-05-19,MIN,MIN @ DEN,W,98,0.392,47,18,8,2023-24,1
0042300217,2024-05-19,NYK,NYK vs. IND,L,109,0.424,28,22,-21,2023-24,1
0042300217,2024-05-19,IND,IND @ NYK,W,130,0.671,33,33,21,2023-24,1
0042300301,2024-05-21,IND,IND @ BOS,L,128,0.535,44,38,-5,2023-24,1
0042300301,2024-05-21,BOS,BOS vs. IND,W,133,0.475,43,30,5,2023-24,1
0042300311,2024-05-22,DAL,DAL @ MIN,W,108,0.494,48,21,3,2023-24,1
0042300311,2024-05-22,MIN,MIN vs. DAL,L,105,0.427,40,23,-3,2023-24,1
0042300302,2024-05-23,IND,IND @ BOS,L,110,0.524,37,23,-16,2023-24,1
0042300302,2024-05-23,BOS,BOS vs. IND,W,126,0.534,40,28,16,2023-24,1
0042300312,2024-05-24,DAL,DAL @ MIN,W,109,0.488,44,24,1,2023-24,1
0042300312,2024-05-24,MIN,MIN vs. DAL,L,108,0.412,40,26,-1,2023-24,1
0042300303,2024-05-25,BOS,BOS @ IND,W,114,0.47,36,24,3,2023-24,1
0042300303,2024-05-25,IND,IND vs. BOS,L,111,0.505,43,32,-3,2023-24,1
0042300313,2024-05-26,MIN,MIN @ DAL,L,107,0.506,33,26,-9,2023-24,1
0042300313,2024-05-26,DAL,DAL vs. MIN,W,116,0.559,32,19,9,2023-24,1
0042300304,2024-05-27,BOS,BOS @ IND,W,105,0.449,44,22,3,2023-24,1
0042300304,2024-05-27,IND,IND vs. BOS,L,102,0.46,47,24,-3,2023-24,1
0042300314,2024-05-28,MIN,MIN @ DAL,W,105,0.527,40,23,5,2023-24,1
0042300314,2024-05-28,DAL,DAL vs. MIN,L,100,0.42,38,23,-5,2023-24,1
0042300315,2024-05-30,MIN,MIN vs. DAL,L,103,0.427,41,17,-21,2023-24,1
0042300315,2024-05-30,DAL,DAL @ MIN,W,124,0.548,45,19,21,2023-24,1
0042300401,2024-06-06,BOS,BOS vs. DAL,W,107,0.476,47,23,18,2023-24,1
0042300401,2024-06-06,DAL,DAL @ BOS,L,89,0.417,43,9,-18,2023-24,1
0042300402,2024-06-09,BOS,BOS vs. DAL,W,105,0.452,41,29,7,2023-24,1
0042300402,2024-06-09,DAL,DAL @ BOS,L,98,0.475,43,21,-7,2023-24,1
0042300403,2024-06-12,BOS,BOS @ DAL,W,106,0.463,36,26,7,2023-24,1
0042300403,2024-06-12,DAL,DAL vs. BOS,L,99,0.442,43,15,-7,2023-24,1
0042300404,2024-06-14,DAL,DAL vs. BOS,W,122,0.505,52,21,38,2023-24,1
0042300404,2024-06-14,BOS,BOS @ DAL,L,84,0.363,31,18,-38,2023-24,1
0042300405,2024-06-17,BOS,BOS vs. DAL,W,106,0.427,51,25,18,2023-24,1
0042300405,2024-06-17,DAL,DAL @ BOS,L,88,0.449,35,18,-18,2023-24,1
0022400061,2024-10-22,BOS,BOS vs. NYK,W,132,0.505,40,33,23,2024-25,0
0022400062,2024-10-22,MIN,MIN @ LAL,L,103,0.412,47,17,-7,2024-25,0
0022400062,2024-10-22,LAL,LAL vs. MIN,W,110,0.442,46,22,7,2024-25,0
0022400061,2024-10-22,NYK,NYK @ BOS,L,109,0.551,34,20,-23,2024-25,0
0022400072,2024-10-23,GSW,GSW @ POR,W,140,0.516,57,38,36,2024-25,0
0022400068,2024-10-23,HOU,HOU vs. CHA,L,105,0.369,43,19,-5,2024-25,0
0022400071,2024-10-23,LAC,LAC vs. PHX,L,113,0.457,51,27,-3,2024-25,0
0022400065,2024-10-23,ORL,ORL @ MIA,W,116,0.427,57,28,19,2024-25,0
0022400072,2024-10-23,POR,POR vs. GSW,L,104,0.391,42,21,-36,2024-25,0
0022400070,2024-10-23,UTA,UTA vs. MEM,L,124,0.471,49,21,-2,2024-25,0
0022400063,2024-10-23,DET,DET vs. IND,L,109,0.432,38,22,-6,2024-25,0
0022400064,2024-10-23,ATL,ATL vs. BKN,W,120,0.488,45,25,4,2024-25,0
0022400067,2024-10-23,CLE,CLE @ TOR,W,136,0.586,36,29,30,2024-25,0
0022400069,2024-10-23,NOP,NOP vs. CHI,W,123,0.464,42,29,12,2024-25,0
0022400069,2024-10-23,CHI,CHI @ NOP,L,111,0.488,47,26,-12,2024-25,0
0022400065,2024-10-23,MIA,MIA vs. ORL,L,97,0.39,41,24,-19,2024-25,0
0022400066,2024-10-23,MIL,MIL @ PHI,W,124,0.538,46,27,15,2024-25,0
0022400064,2024-10-23,BKN,BKN @ ATL,L,116,0.44,43,21,-4,2024-25,0
0022400063,2024-10-23,IND,IND @ DET,W,115,0.506,39,32,6,2024-25,0
0022400071,2024-10-23,PHX,PHX @ LAC,W,116,0.487,42,25,3,2024-25,0
0022400067,2024-10-23,TOR,TOR vs. CLE,L,106,0.419,38,25,-30,2024-25,0
0022400070,2024-10-23,MEM,MEM @ UTA,W,126,0.473,41,28,2,2024-25,0
0022400068,2024-10-23,CHA,CHA @ HOU,W,110,0.447,56,20,5,2024-25,0
0022400066,2024-10-23,PHI,PHI vs. MIL,L,109,0.418,49,18,-15,2024-25,0
0022400075,2024-10-24,OKC,OKC @ DEN,W,102,0.426,49,23,15,2024-25,0
0022400073,2024-10-24,WAS,WAS vs. BOS,L,102,0.432,40,27,-20,2024-25,0
0022400073,2024-10-24,BOS,BOS @ WAS,W,122,0.467,49,21,20,2024-25,0
0022400074,2024-10-24,DAL,DAL vs. SAS,W,120,0.412,50,27,11,2024-25,0
0022400075,2024-10-24,DEN,DEN vs. OKC,L,87,0.357,57,29,-15,2024-25,0
0022400076,2024-10-24,MIN,MIN @ SAC,W,117,0.477,42,24,2,2024-25,0
0022400074,2024-10-24,SAS,SAS @ DAL,L,109,0.453,52,30,-11,2024-25,0
0022400076,2024-10-24,SAC,SAC vs. MIN,L,115,0.463,38,21,-2,2024-25,0
0022400079,2024-10-25,ATL,ATL vs. CHA,W,125,0.481,39,25,5,2024-25,0
0022400086,2024-10-25,NOP,NOP @ POR,W,105,0.419,44,25,2,2024-25,0
0022400084,2024-10-25,GSW,GSW @ UTA,W,127,0.481,60,35,41,2024-25,0
0022400082,2024-10-25,HOU,HOU vs. MEM,W,128,0.439,64,20,20,2024-25,0
0022400077,2024-10-25,BKN,BKN @ ORL,L,101,0.422,37,22,-15,2024-25,0
0022400081,2024-10-25,NYK,NYK vs. IND,W,123,0.524,43,19,25,2024-25,0
0022400081,2024-10-25,IND,IND @ NYK,L,98,0.494,33,28,-25,2024-25,0
0022400078,2024-10-25,PHI,PHI @ TOR,L,107,0.382,28,19,-8,2024-25,0
0022400085,2024-10-25,PHX,PHX @ LAL,L,116,0.512,34,35,-7,2024-25,0
0022400082,2024-10-25,MEM,MEM @ HOU,L,108,0.418,43,24,-20,2024-25,0
0022400080,2024-10-25,DET,DET @ CLE,L,101,0.469,42,25,-12,2024-25,0
0022400080,2024-10-25,CLE,CLE vs. DET,W,113,0.512,39,28,12,2024-25,0
0022400083,2024-10-25,CHI,CHI @ MIL,W,133,0.479,46,30,11,2024-25,0
0022400085,2024-10-25,LAL,LAL vs. PHX,W,123,0.533,37,33,7,2024-25,0
0022400077,2024-10-25,ORL,ORL vs. BKN,W,116,0.52,39,28,15,2024-25,0
0022400086,2024-10-25,POR,POR vs. NOP,L,103,0.411,48,26,-2,2024-25,0
0022400078,2024-10-25,TOR,TOR vs. PHI,W,115,0.461,54,25,8,2024-25,0
0022400084,2024-10-25,UTA,UTA vs. GSW,L,86,0.315,45,18,-41,2024-25,0
0022400079,2024-10-25,CHA,CHA @ ATL,L,120,0.385,53,22,-5,2024-25,0
0022400083,2024-10-25,MIL,MIL vs. CHI,L,122,0.495,47,24,-11,2024-25,0
0022400089,2024-10-26,BOS,BOS @ DET,W,124,0.422,37,19,6,2024-25,0
0022400091,2024-10-26,CHI,CHI vs. OKC,L,95,0.348,61,23,-19,2024-25,0
0022400094,2024-10-26,HOU,HOU @ SAS,L,106,0.413,34,21,-3,2024-25,0
0022400087,2024-10-26,LAC,LAC @ DEN,W,109,0.488,44,30,5,2024-25,0
0022400096,2024-10-26,LAL,LAL vs. SAC,W,131,0.522,45,32,4,2024-25,0
0022400095,2024-10-26,PHX,PHX vs. DAL,W,114,0.45,47,26,12,2024-25,0
0022400091,2024-10-26,OKC,OKC @ CHI,W,114,0.421,54,21,19,2024-25,0
0022400093,2024-10-26,TOR,TOR @ MIN,L,101,0.456,46,29,-11,2024-25,0
0022400092,2024-10-26,MEM,MEM vs. ORL,W,124,0.535,42,38,13,2024-25,0
0022400089,2024-10-26,DET,DET vs. BOS,L,118,0.489,44,27,-6,2024-25,0
0022400090,2024-10-26,CLE,CLE @ WAS,W,135,0.534,48,27,19,2024-25,0
0022400087,2024-10-26,DEN,DEN vs. LAC,L,104,0.402,37,20,-5,2024-25,0
0022400092,2024-10-26,ORL,ORL @ MEM,L,111,0.425,41,21,-13,2024-25,0
0022400094,2024-10-26,SAS,SAS vs. HOU,W,109,0.494,49,23,3,2024-25,0
0022400090,2024-10-26,WAS,WAS vs. CLE,L,116,0.385,46,25,-19,2024-25,0
0022400095,2024-10-26,DAL,DAL @ PHX,L,102,0.398,46,22,-12,2024-25,0
0022400088,2024-10-26,MIA,MIA @ CHA,W,114,0.465,43,33,8,2024-25,0
0022400093,2024-10-26,MIN,MIN vs. TOR,W,112,0.47,41,29,11,2024-25,0
0022400096,2024-10-26,SAC,SAC @ LAL,L,127,0.511,32,32,-4,2024-25,0
0022400088,2024-10-26,CHA,CHA vs. MIA,L,106,0.438,46,20,-8,2024-25,0
0022400099,2024-10-27,NOP,NOP @ POR,L,103,0.432,39,24,-22,2024-25,0
0022400098,2024-10-27,MIL,MIL @ BKN,L,102,0.446,43,20,-13,2024-25,0
0022400098,2024-10-27,BKN,BKN vs. MIL,W,115,0.429,47,23,13,2024-25,0
0022400097,2024-10-27,IND,IND vs. PHI,L,114,0.464,37,28,-4,2024-25,0
0022400097,2024-10-27,PHI,PHI @ IND,W,118,0.429,54,15,4,2024-25,0
0022400100,2024-10-27,ATL,ATL @ OKC,L,104,0.396,49,24,-24,2024-25,0
0022400099,2024-10-27,POR,POR vs. NOP,W,125,0.462,51,25,22,2024-25,0
0022400100,2024-10-27,OKC,OKC vs. ATL,W,128,0.494,45,26,24,2024-25,0
0022400101,2024-10-27,GSW,GSW vs. LAC,L,104,0.432,47,19,-8,2024-25,0
0022400101,2024-10-27,LAC,LAC @ GSW,W,112,0.467,48,27,8,2024-25,0
0022400104,2024-10-28,BOS,BOS vs. MIL,W,119,0.494,38,24,11,2024-25,0
0022400106,2024-10-28,CLE,CLE @ NYK,W,110,0.476,41,21,6,2024-25,0
0022400108,2024-10-28,CHI,CHI @ MEM,W,126,0.45,50,36,3,2024-25,0
0022400111,2024-10-28,LAL,LAL @ PHX,L,105,0.415,46,25,-4,2024-25,0
0022400104,2024-10-28,MIL,MIL @ BOS,L,108,0.451,43,18,-11,2024-25,0
0022400106,2024-10-28,NYK,NYK vs. CLE,L,104,0.444,43,22,-6,2024-25,0
0022400102,2024-10-28,ORL,ORL vs. IND,W,119,0.47,46,26,4,2024-25,0
0022400112,2024-10-28,POR,POR @ SAC,L,98,0.422,46,17,-13,2024-25,0
0022400112,2024-10-28,SAC,SAC vs. POR,W,111,0.457,40,25,13,2024-25,0
0022400109,2024-10-28,SAS,SAS vs. HOU,L,101,0.425,49,22,-5,2024-25,0
0022400110,2024-10-28,UTA,UTA @ DAL,L,102,0.37,50,24,-8,2024-25,0
0022400108,2024-10-28,MEM,MEM vs. CHI,L,123,0.459,60,37,-3,2024-25,0
0022400103,2024-10-28,WAS,WAS @ ATL,W,121,0.451,43,24,2,2024-25,0
0022400103,2024-10-28,ATL,ATL vs. WAS,L,119,0.481,39,32,-2,2024-25,0
0022400110,2024-10-28,DAL,DAL vs. UTA,W,110,0.453,50,27,8,2024-25,0
0022400107,2024-10-28,DEN,DEN @ TOR,W,127,0.49,52,29,2,2024-25,0
0022400109,2024-10-28,HOU,HOU @ SAS,W,106,0.412,43,20,5,2024-25,0
0022400105,2024-10-28,MIA,MIA vs. DET,W,106,0.432,44,24,8,2024-25,0
0022400102,2024-10-28,IND,IND @ ORL,L,115,0.466,44,25,-4,2024-25,0
0022400107,2024-10-28,TOR,TOR vs. DEN,L,125,0.45,54,30,-2,2024-25,0
0022400111,2024-10-28,PHX,PHX vs. LAL,W,109,0.46,46,21,4,2024-25,0
0022400105,2024-10-28,DET,DET @ MIA,L,98,0.385,54,14,-8,2024-25,0
0022400116,2024-10-29,NOP,NOP @ GSW,L,106,0.541,44,23,-18,2024-25,0
0022400114,2024-10-29,DAL,DAL @ MIN,W,120,0.484,40,25,6,2024-25,0
0022400113,2024-10-29,DEN,DEN @ BKN,W,144,0.517,43,31,5,2024-25,0
0022400113,2024-10-29,BKN,BKN vs. DEN,L,139,0.51,41,37,-5,2024-25,0
0022400115,2024-10-29,UTA,UTA vs. SAC,L,96,0.393,42,24,-17,2024-25,0
0022400116,2024-10-29,GSW,GSW vs. NOP,W,124,0.474,34,34,18,2024-25,0
0022400115,2024-10-29,SAC,SAC @ UTA,W,113,0.522,49,26,17,2024-25,0
0022400114,2024-10-29,MIN,MIN vs. DAL,L,114,0.506,42,33,-6,2024-25,0
0022400121,2024-10-30,ATL,ATL @ WAS,L,120,0.474,41,28,-13,2024-25,0
0022400123,2024-10-30,CHI,CHI vs. ORL,W,102,0.429,54,23,3,2024-25,0
0022400118,2024-10-30,LAL,LAL @ CLE,L,110,0.494,37,21,-24,2024-25,0
0022400122,2024-10-30,MIA,MIA vs. NYK,L,107,0.457,39,27,-9,2024-25,0
0022400119,2024-10-30,IND,IND vs. BOS,W,135,0.481,57,33,3,2024-25,0
0022400125,2024-10-30,SAS,SAS @ OKC,L,93,0.412,52,22,-12,2024-25,0
0022400121,2024-10-30,WAS,WAS vs. ATL,W,133,0.528,37,32,13,2024-25,0
0022400120,2024-10-30,DET,DET @ PHI,W,105,0.462,49,23,10,2024-25,0
0022400119,2024-10-30,BOS,BOS @ IND,L,132,0.404,51,23,-3,2024-25,0
0022400118,2024-10-30,CLE,CLE vs. LAL,W,134,0.577,36,37,24,2024-25,0
0022400126,2024-10-30,NOP,NOP @ GSW,L,89,0.367,49,24,-15,2024-25,0
0022400126,2024-10-30,GSW,GSW vs. NOP,W,104,0.471,42,32,15,2024-25,0
0022400127,2024-10-30,LAC,LAC vs. POR,L,105,0.456,49,26,-1,2024-25,0
0022400124,2024-10-30,BKN,BKN @ MEM,W,119,0.513,34,27,13,2024-25,0
0022400122,2024-10-30,NYK,NYK @ MIA,W,116,0.488,42,30,9,2024-25,0
0022400123,2024-10-30,ORL,ORL @ CHI,L,99,0.407,42,25,-3,2024-25,0
0022400120,2024-10-30,PHI,PHI vs. DET,L,95,0.418,37,17,-10,2024-25,0
0022400127,2024-10-30,POR,POR @ LAC,W,106,0.446,47,19,1,2024-25,0
0022400125,2024-10-30,OKC,OKC vs. SAS,W,105,0.461,39,28,12,2024-25,0
0022400117,2024-10-30,TOR,TOR @ CHA,L,133,0.571,41,37,-5,2024-25,0
0022400124,2024-10-30,MEM,MEM vs. BKN,L,106,0.469,38,27,-13,2024-25,0
