GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,PTS,FG_PCT,REB,AST,PLUS_MINUS,SEASON,IS_PLAYOFF,WIN,REST_DAYS,IS_HOME
22100762,2022-01-31,BOS,BOS vs. MIA,W,122,0.524,44,24,30,2021-22,0,1,2.0,1
22100775,2022-02-02,BOS,BOS vs. CHA,W,113,0.512,42,31,6,2021-22,0,1,2.0,1
22100788,2022-02-04,BOS,BOS @ DET,W,102,0.451,55,23,9,2021-22,0,1,2.0,0
22100806,2022-02-06,BOS,BOS @ ORL,W,116,0.455,55,29,33,2021-22,0,1,2.0,0
22100817,2022-02-08,BOS,BOS @ BKN,W,126,0.549,52,32,35,2021-22,0,1,2.0,0
22100842,2022-02-11,BOS,BOS vs. DEN,W,108,0.396,54,24,6,2021-22,0,1,3.0,1
22100856,2022-02-13,BOS,BOS vs. ATL,W,105,0.424,54,21,10,2021-22,0,1,2.0,1
22100869,2022-02-15,BOS,BOS @ PHI,W,135,0.561,51,28,48,2021-22,0,1,2.0,0
22100875,2022-02-16,BOS,BOS vs. DET,L,111,0.545,30,29,-1,2021-22,0,0,1.0,1
22100890,2022-02-24,BOS,BOS @ BKN,W,129,0.541,48,28,23,2021-22,0,1,8.0,0
22100905,2022-02-26,BOS,BOS @ DET,W,113,0.477,37,31,9,2021-22,0,1,2.0,0
22100914,2022-02-27,BOS,BOS @ IND,L,107,0.429,40,25,-21,2021-22,0,0,1.0,0
22100927,2022-03-01,BOS,BOS vs. ATL,W,107,0.47,47,27,9,2021-22,0,1,2.0,1
22100940,2022-03-03,BOS,BOS vs. MEM,W,120,0.517,51,33,13,2021-22,0,1,2.0,1
22100960,2022-03-06,BOS,BOS vs. BKN,W,126,0.482,37,25,6,2021-22,0,1,3.0,1
22100981,2022-03-09,BOS,BOS @ CHA,W,115,0.495,47,30,14,2021-22,0,1,3.0,0
22100997,2022-03-11,BOS,BOS vs. DET,W,114,0.467,47,23,11,2021-22,0,1,2.0,1
22101014,2022-03-13,BOS,BOS vs. DAL,L,92,0.375,45,16,-3,2021-22,0,0,2.0,1
22101042,2022-03-16,BOS,BOS @ GSW,W,110,0.469,53,23,22,2021-22,0,1,3.0,0
22101057,2022-03-18,BOS,BOS @ SAC,W,126,0.561,43,33,29,2021-22,0,1,2.0,0
22101068,2022-03-20,BOS,BOS @ DEN,W,124,0.573,38,29,20,2021-22,0,1,2.0,0
22101078,2022-03-21,BOS,BOS @ OKC,W,132,0.512,42,22,9,2021-22,0,1,1.0,0
22101087,2022-03-23,BOS,BOS vs. UTA,W,125,0.595,39,37,28,2021-22,0,1,2.0,1
22101116,2022-03-27,BOS,BOS vs. MIN,W,134,0.563,45,27,22,2021-22,0,1,4.0,1
22101127,2022-03-28,BOS,BOS @ TOR,L,112,0.411,57,23,-3,2021-22,0,0,1.0,0
22101139,2022-03-30,BOS,BOS vs. MIA,L,98,0.412,44,27,-8,2021-22,0,0,2.0,1
22101153,2022-04-01,BOS,BOS vs. IND,W,128,0.542,40,29,5,2021-22,0,1,2.0,1
22101166,2022-04-03,BOS,BOS vs. WAS,W,144,0.615,39,39,42,2021-22,0,1,2.0,1
22101193,2022-04-06,BOS,BOS @ CHI,W,117,0.489,42,29,23,2021-22,0,1,3.0,0
22101198,2022-04-07,BOS,BOS @ MIL,L,121,0.494,44,30,-6,2021-22,0,0,1.0,0
22101223,2022-04-10,BOS,BOS @ MEM,W,139,0.545,56,34,29,2021-22,0,1,3.0,0
42100111,2022-04-17,BOS,BOS vs. BKN,W,115,0.472,43,24,1,2021-22,1,1,7.0,1
42100112,2022-04-20,BOS,BOS vs. BKN,W,114,0.52,36,27,7,2021-22,1,1,3.0,1
42100113,2022-04-23,BOS,BOS @ BKN,W,109,0.5,34,26,6,2021-22,1,1,3.0,0
42100114,2022-04-25,BOS,BOS @ BKN,W,116,0.472,45,26,4,2021-22,1,1,2.0,0
42100211,2022-05-01,BOS,BOS vs. MIL,L,89,0.333,48,21,-12,2021-22,1,0,6.0,1
42100212,2022-05-03,BOS,BOS vs. MIL,W,109,0.475,40,28,23,2021-22,1,1,2.0,1
42100213,2022-05-07,BOS,BOS @ MIL,L,101,0.368,47,23,-2,2021-22,1,0,4.0,0
42100214,2022-05-09,BOS,BOS @ MIL,W,116,0.5,38,25,8,2021-22,1,1,2.0,0
42100215,2022-05-11,BOS,BOS vs. MIL,L,107,0.512,36,25,-3,2021-22,1,0,2.0,1
42100216,2022-05-13,BOS,BOS @ MIL,W,108,0.437,42,22,13,2021-22,1,1,2.0,0
42100217,2022-05-15,BOS,BOS vs. MIL,W,109,0.42,48,29,28,2021-22,1,1,2.0,1
42100301,2022-05-17,BOS,BOS @ MIA,L,107,0.456,38,22,-11,2021-22,1,0,2.0,0
42100302,2022-05-19,BOS,BOS @ MIA,W,127,0.512,41,28,25,2021-22,1,1,2.0,0
42100303,2022-05-21,BOS,BOS vs. MIA,L,103,0.486,44,21,-6,2021-22,1,0,2.0,1
42100304,2022-05-23,BOS,BOS vs. MIA,W,102,0.397,60,21,20,2021-22,1,1,2.0,1
42100305,2022-05-25,BOS,BOS @ MIA,W,93,0.465,46,24,13,2021-22,1,1,2.0,0
42100306,2022-05-27,BOS,BOS vs. MIA,L,103,0.444,34,22,-8,2021-22,1,0,2.0,1
42100307,2022-05-29,BOS,BOS @ MIA,W,100,0.412,51,22,4,2021-22,1,1,2.0,0
42100401,2022-06-02,BOS,BOS @ GSW,W,120,0.506,39,33,12,2021-22,1,1,4.0,0
42100402,2022-06-05,BOS,BOS @ GSW,L,88,0.375,43,24,-19,2021-22,1,0,3.0,0
42100403,2022-06-08,BOS,BOS vs. GSW,W,116,0.483,47,28,16,2021-22,1,1,3.0,1
42100404,2022-06-10,BOS,BOS vs. GSW,L,97,0.4,42,22,-10,2021-22,1,0,2.0,1
42100405,2022-06-13,BOS,BOS @ GSW,L,94,0.413,47,18,-10,2021-22,1,0,3.0,0
42100406,2022-06-16,BOS,BOS vs. GSW,L,90,0.425,41,27,-13,2021-22,1,0,3.0,1
22200001,2022-10-18,BOS,BOS vs. PHI,W,126,0.561,36,24,9,2022-23,0,1,124.0,1
22200022,2022-10-21,BOS,BOS @ MIA,W,111,0.519,43,17,7,2022-23,0,1,3.0,0
22200030,2022-10-22,BOS,BOS @ ORL,W,126,0.483,37,24,6,2022-23,0,1,1.0,0
22200047,2022-10-24,BOS,BOS @ CHI,L,102,0.37,45,26,-18,2022-23,0,0,2.0,0
22200072,2022-10-28,BOS,BOS vs. CLE,L,123,0.512,34,28,-9,2022-23,0,0,4.0,1
22200089,2022-10-30,BOS,BOS vs. WAS,W,112,0.456,47,29,18,2022-23,0,1,2.0,1
22200107,2022-11-02,BOS,BOS @ CLE,L,113,0.409,52,26,-1,2022-23,0,0,3.0,0
22200124,2022-11-04,BOS,BOS vs. CHI,W,123,0.494,39,24,4,2022-23,0,1,2.0,1
22200135,2022-11-05,BOS,BOS @ NYK,W,133,0.534,34,30,15,2022-23,0,1,1.0,0
22200152,2022-11-07,BOS,BOS @ MEM,W,109,0.463,45,26,3,2022-23,0,1,2.0,0
22200163,2022-11-09,BOS,BOS vs. DET,W,128,0.534,43,31,16,2022-23,0,1,2.0,1
22200176,2022-11-11,BOS,BOS vs. DEN,W,131,0.556,46,30,19,2022-23,0,1,2.0,1
22200186,2022-11-12,BOS,BOS @ DET,W,117,0.429,42,27,9,2022-23,0,1,1.0,0
22200201,2022-11-14,BOS,BOS vs. OKC,W,126,0.479,46,25,4,2022-23,0,1,2.0,1
22200214,2022-11-16,BOS,BOS @ ATL,W,126,0.545,49,29,25,2022-23,0,1,2.0,0
22200231,2022-11-18,BOS,BOS @ NOP,W,117,0.482,46,28,8,2022-23,0,1,2.0,0
22200250,2022-11-21,BOS,BOS @ CHI,L,107,0.437,38,28,-14,2022-23,0,0,3.0,0
22200264,2022-11-23,BOS,BOS vs. DAL,W,125,0.536,38,29,13,2022-23,0,1,2.0,1
22200275,2022-11-25,BOS,BOS vs. SAC,W,122,0.494,38,27,18,2022-23,0,1,2.0,1
22200294,2022-11-27,BOS,BOS vs. WAS,W,130,0.55,38,25,9,2022-23,0,1,2.0,1
22200301,2022-11-28,BOS,BOS vs. CHA,W,140,0.591,39,40,35,2022-23,0,1,1.0,1
22200314,2022-11-30,BOS,BOS vs. MIA,W,134,0.554,41,32,13,2022-23,0,1,2.0,1
22200328,2022-12-02,BOS,BOS vs. MIA,L,116,0.46,48,26,-4,2022-23,0,0,2.0,1
22200346,2022-12-04,BOS,BOS @ BKN,W,103,0.432,48,18,11,2022-23,0,1,2.0,0
22200355,2022-12-05,BOS,BOS @ TOR,W,116,0.489,49,27,6,2022-23,0,1,1.0,0
22200373,2022-12-07,BOS,BOS @ PHX,W,125,0.485,53,29,27,2022-23,0,1,2.0,0
22200392,2022-12-10,BOS,BOS @ GSW,L,107,0.437,39,17,-16,2022-23,0,0,3.0,0
22200408,2022-12-12,BOS,BOS @ LAC,L,93,0.434,36,27,-20,2022-23,0,0,2.0,0
22200413,2022-12-13,BOS,BOS @ LAL,W,122,0.442,51,27,4,2022-23,0,1,1.0,0
22200430,2022-12-16,BOS,BOS vs. ORL,L,109,0.417,38,17,-8,2022-23,0,0,3.0,1
22200445,2022-12-18,BOS,BOS vs. ORL,L,92,0.348,54,22,-3,2022-23,0,0,2.0,1
22200469,2022-12-21,BOS,BOS vs. IND,L,112,0.386,62,26,-5,2022-23,0,0,3.0,1
22200482,2022-12-23,BOS,BOS vs. MIN,W,121,0.44,53,28,12,2022-23,0,1,2.0,1
22200495,2022-12-25,BOS,BOS vs. MIL,W,139,0.588,35,29,21,2022-23,0,1,2.0,1
22200507,2022-12-27,BOS,BOS vs. HOU,W,126,0.473,49,32,24,2022-23,0,1,2.0,1
22200525,2022-12-29,BOS,BOS vs. LAC,W,116,0.484,49,22,6,2022-23,0,1,2.0,1
22200549,2023-01-01,BOS,BOS @ DEN,L,111,0.46,41,30,-12,2022-23,0,0,3.0,0
22200562,2023-01-03,BOS,BOS @ OKC,L,117,0.455,38,29,-33,2022-23,0,0,2.0,0
22200577,2023-01-05,BOS,BOS @ DAL,W,124,0.488,52,29,29,2022-23,0,1,2.0,0
22200591,2023-01-07,BOS,BOS @ SAS,W,121,0.495,43,30,5,2022-23,0,1,2.0,0
22200606,2023-01-09,BOS,BOS vs. CHI,W,107,0.437,50,25,8,2022-23,0,1,2.0,1
22200621,2023-01-11,BOS,BOS vs. NOP,W,125,0.484,50,24,11,2022-23,0,1,2.0,1
22200627,2023-01-12,BOS,BOS @ BKN,W,109,0.477,48,23,11,2022-23,0,1,1.0,0
22200642,2023-01-14,BOS,BOS @ CHA,W,122,0.475,46,35,16,2022-23,0,1,2.0,0
22200656,2023-01-16,BOS,BOS @ CHA,W,130,0.494,47,34,12,2022-23,0,1,2.0,0
22200679,2023-01-19,BOS,BOS vs. GSW,W,121,0.398,63,21,3,2022-23,0,1,3.0,1
22200692,2023-01-21,BOS,BOS @ TOR,W,106,0.447,41,25,2,2022-23,0,1,2.0,0
22200707,2023-01-23,BOS,BOS @ ORL,L,98,0.434,37,24,-15,2022-23,0,0,2.0,0
22200714,2023-01-24,BOS,BOS @ MIA,L,95,0.432,44,21,-3,2022-23,0,0,1.0,0
22200730,2023-01-26,BOS,BOS vs. NYK,L,117,0.41,54,22,-3,2022-23,0,0,2.0,1
22200749,2023-01-28,BOS,BOS vs. LAL,W,125,0.464,46,18,4,2022-23,0,1,2.0,1
22200772,2023-02-01,BOS,BOS vs. BKN,W,139,0.576,57,28,43,2022-23,0,1,4.0,1
22200788,2023-02-03,BOS,BOS vs. PHX,L,94,0.387,43,18,-12,2022-23,0,0,2.0,1
22200808,2023-02-06,BOS,BOS @ DET,W,111,0.47,51,25,12,2022-23,0,1,3.0,0
22200824,2023-02-08,BOS,BOS vs. PHI,W,106,0.526,44,25,7,2022-23,0,1,2.0,1
22200838,2023-02-10,BOS,BOS vs. CHA,W,127,0.494,43,34,11,2022-23,0,1,2.0,1
22200855,2023-02-12,BOS,BOS vs. MEM,W,119,0.443,55,28,10,2022-23,0,1,2.0,1
22200869,2023-02-14,BOS,BOS @ MIL,L,125,0.465,44,28,-6,2022-23,0,0,2.0,0
22200877,2023-02-15,BOS,BOS vs. DET,W,127,0.533,43,30,18,2022-23,0,1,1.0,1
22200887,2023-02-23,BOS,BOS @ IND,W,142,0.515,51,31,4,2022-23,0,1,8.0,0
22200908,2023-02-25,BOS,BOS @ PHI,W,110,0.5,44,20,3,2022-23,0,1,2.0,0
22200921,2023-02-27,BOS,BOS @ NYK,L,94,0.44,35,21,-15,2022-23,0,0,2.0,0
22200935,2023-03-01,BOS,BOS vs. CLE,W,117,0.5,43,27,4,2022-23,0,1,2.0,1
22200948,2023-03-03,BOS,BOS vs. BKN,L,105,0.488,48,26,-10,2022-23,0,0,2.0,1
22200969,2023-03-05,BOS,BOS vs. NYK,L,129,0.394,54,27,-2,2022-23,0,0,2.0,1
22200971,2023-03-06,BOS,BOS @ CLE,L,114,0.416,52,25,-4,2022-23,0,0,1.0,0
22200986,2023-03-08,BOS,BOS vs. POR,W,115,0.477,45,26,22,2022-23,0,1,2.0,1
22201008,2023-03-11,BOS,BOS @ ATL,W,134,0.547,40,35,9,2022-23,0,1,3.0,0
22201024,2023-03-13,BOS,BOS @ HOU,L,109,0.448,38,19,-2,2022-23,0,0,2.0,0
22201039,2023-03-15,BOS,BOS @ MIN,W,104,0.405,44,20,2,2022-23,0,1,2.0,0
22201053,2023-03-17,BOS,BOS @ POR,W,126,0.471,52,29,14,2022-23,0,1,2.0,0
22201062,2023-03-18,BOS,BOS @ UTA,L,117,0.477,40,30,-1,2022-23,0,0,1.0,0
22201081,2023-03-21,BOS,BOS @ SAC,W,132,0.533,43,33,23,2022-23,0,1,3.0,0
22201097,2023-03-24,BOS,BOS vs. IND,W,120,0.473,49,28,25,2022-23,0,1,3.0,1
22201116,2023-03-26,BOS,BOS vs. SAS,W,137,0.571,61,29,44,2022-23,0,1,2.0,1
22201130,2023-03-28,BOS,BOS @ WAS,L,111,0.484,38,29,-19,2022-23,0,0,2.0,0
22201146,2023-03-30,BOS,BOS @ MIL,W,140,0.56,47,28,41,2022-23,0,1,2.0,0
22201152,2023-03-31,BOS,BOS vs. UTA,W,122,0.438,42,27,8,2022-23,0,1,1.0,1
22201181,2023-04-04,BOS,BOS @ PHI,L,101,0.418,43,28,-2,2022-23,0,0,4.0,0
22201192,2023-04-05,BOS,BOS vs. TOR,W,97,0.427,48,20,4,2022-23,0,1,1.0,1
22201206,2023-04-07,BOS,BOS vs. TOR,W,121,0.556,53,37,19,2022-23,0,1,2.0,1
22201216,2023-04-09,BOS,BOS vs. ATL,W,120,0.472,47,33,6,2022-23,0,1,2.0,1
42200111,2023-04-15,BOS,BOS vs. ATL,W,112,0.477,58,25,13,2022-23,1,1,6.0,1
42200112,2023-04-18,BOS,BOS vs. ATL,W,119,0.558,44,28,13,2022-23,1,1,3.0,1
42200113,2023-04-21,BOS,BOS @ ATL,L,122,0.489,29,31,-8,2022-23,1,0,3.0,0
42200114,2023-04-23,BOS,BOS @ ATL,W,129,0.517,49,25,8,2022-23,1,1,2.0,0
42200115,2023-04-25,BOS,BOS vs. ATL,L,117,0.533,43,31,-2,2022-23,1,0,2.0,1
42200116,2023-04-27,BOS,BOS @ ATL,W,128,0.5,47,24,8,2022-23,1,1,2.0,0
42200211,2023-05-01,BOS,BOS vs. PHI,L,115,0.587,38,26,-4,2022-23,1,0,4.0,1
42200212,2023-05-03,BOS,BOS vs. PHI,W,121,0.467,46,26,34,2022-23,1,1,2.0,1
42200213,2023-05-05,BOS,BOS @ PHI,W,114,0.442,45,25,12,2022-23,1,1,2.0,0
42200214,2023-05-07,BOS,BOS @ PHI,L,115,0.471,44,25,-1,2022-23,1,0,2.0,0
42200215,2023-05-09,BOS,BOS vs. PHI,L,103,0.398,36,21,-12,2022-23,1,0,2.0,1
42200216,2023-05-11,BOS,BOS @ PHI,W,95,0.423,50,22,9,2022-23,1,1,2.0,0
42200217,2023-05-14,BOS,BOS vs. PHI,W,112,0.471,43,18,24,2022-23,1,1,3.0,1
42200301,2023-05-17,BOS,BOS vs. MIA,L,116,0.519,34,22,-7,2022-23,1,0,3.0,1
42200302,2023-05-19,BOS,BOS vs. MIA,L,105,0.468,35,22,-6,2022-23,1,0,2.0,1
42200303,2023-05-21,BOS,BOS @ MIA,L,102,0.398,57,25,-26,2022-23,1,0,2.0,0
42200304,2023-05-23,BOS,BOS @ MIA,W,116,0.512,39,28,17,2022-23,1,1,2.0,0
42200305,2023-05-25,BOS,BOS vs. MIA,W,110,0.506,37,23,13,2022-23,1,1,2.0,1
42200306,2023-05-27,BOS,BOS @ MIA,W,104,0.436,47,18,1,2022-23,1,1,2.0,0
42200307,2023-05-29,BOS,BOS vs. MIA,L,84,0.39,40,18,-19,2022-23,1,0,2.0,1
22300065,2023-10-25,BOS,BOS @ NYK,W,108,0.481,46,18,4,2023-24,0,1,149.0,0
22300080,2023-10-27,BOS,BOS vs. MIA,W,119,0.474,55,20,8,2023-24,0,1,2.0,1
22300103,2023-10-30,BOS,BOS @ WAS,W,126,0.5,51,31,19,2023-24,0,1,3.0,0
22300118,2023-11-01,BOS,BOS vs. IND,W,155,0.568,57,27,51,2023-24,0,1,2.0,1
22300136,2023-11-04,BOS,BOS @ BKN,W,124,0.478,50,22,10,2023-24,0,1,3.0,0
22300154,2023-11-06,BOS,BOS @ MIN,L,109,0.391,45,20,-5,2023-24,0,0,2.0,0
22300159,2023-11-08,BOS,BOS @ PHI,L,103,0.396,43,28,-3,2023-24,0,0,2.0,0
22300010,2023-11-10,BOS,BOS vs. BKN,W,121,0.436,52,29,14,2023-24,0,1,2.0,1
22300174,2023-11-11,BOS,BOS vs. TOR,W,117,0.547,46,30,23,2023-24,0,1,1.0,1
22300188,2023-11-13,BOS,BOS vs. NYK,W,114,0.506,37,27,16,2023-24,0,1,2.0,1
22300194,2023-11-15,BOS,BOS @ PHI,W,117,0.477,45,23,10,2023-24,0,1,2.0,0
22300031,2023-11-17,BOS,BOS @ TOR,W,108,0.457,44,29,3,2023-24,0,1,2.0,0
22300213,2023-11-19,BOS,BOS @ MEM,W,102,0.455,45,20,2,2023-24,0,1,2.0,0
22300217,2023-11-20,BOS,BOS @ CHA,L,118,0.433,48,19,-3,2023-24,0,0,1.0,0
22300228,2023-11-22,BOS,BOS vs. MIL,W,119,0.524,43,27,3,2023-24,0,1,2.0,1
22300043,2023-11-24,BOS,BOS @ ORL,L,96,0.408,31,17,-17,2023-24,0,0,2.0,0
22300246,2023-11-26,BOS,BOS vs. ATL,W,113,0.442,58,24,10,2023-24,0,1,2.0,1
22300053,2023-11-28,BOS,BOS vs. CHI,W,124,0.522,52,36,27,2023-24,0,1,2.0,1
22300275,2023-12-01,BOS,BOS vs. PHI,W,125,0.506,46,25,6,2023-24,0,1,3.0,1
22301202,2023-12-04,BOS,BOS @ IND,L,112,0.474,56,27,-10,2023-24,0,0,3.0,0
22301227,2023-12-08,BOS,BOS vs. NYK,W,133,0.527,34,24,10,2023-24,0,1,4.0,1
22300305,2023-12-12,BOS,BOS vs. CLE,W,120,0.452,45,23,7,2023-24,0,1,4.0,1
22300319,2023-12-14,BOS,BOS vs. CLE,W,116,0.506,44,22,9,2023-24,0,1,2.0,1
22300329,2023-12-15,BOS,BOS vs. ORL,W,128,0.522,34,31,17,2023-24,0,1,1.0,1
22300344,2023-12-17,BOS,BOS vs. ORL,W,114,0.474,55,18,17,2023-24,0,1,2.0,1
22300362,2023-12-19,BOS,BOS @ GSW,L,126,0.412,55,28,-6,2023-24,0,0,2.0,0
22300373,2023-12-20,BOS,BOS @ SAC,W,144,0.554,50,35,25,2023-24,0,1,1.0,0
22300389,2023-12-23,BOS,BOS @ LAC,W,145,0.521,51,33,37,2023-24,0,1,3.0,0
22300403,2023-12-25,BOS,BOS @ LAL,W,126,0.505,44,31,11,2023-24,0,1,2.0,0
22300421,2023-12-28,BOS,BOS vs. DET,W,128,0.485,43,25,6,2023-24,0,1,3.0,1
22300432,2023-12-29,BOS,BOS vs. TOR,W,120,0.489,52,29,2,2023-24,0,1,1.0,1
22300448,2023-12-31,BOS,BOS @ SAS,W,134,0.537,57,29,33,2023-24,0,1,2.0,0
22300462,2024-01-02,BOS,BOS @ OKC,L,123,0.457,47,33,-4,2023-24,0,0,2.0,0
22300479,2024-01-05,BOS,BOS vs. UTA,W,126,0.433,56,24,29,2023-24,0,1,3.0,1
22300493,2024-01-06,BOS,BOS @ IND,W,118,0.511,56,26,17,2023-24,0,1,1.0,0
22300507,2024-01-08,BOS,BOS @ IND,L,131,0.522,42,26,-2,2023-24,0,0,2.0,0
22300517,2024-01-10,BOS,BOS vs. MIN,W,127,0.433,46,21,7,2023-24,0,1,2.0,1
22300528,2024-01-11,BOS,BOS @ MIL,L,102,0.374,31,22,-33,2023-24,0,0,1.0,0
22300542,2024-01-13,BOS,BOS vs. HOU,W,145,0.537,50,26,32,2023-24,0,1,2.0,1
22300563,2024-01-15,BOS,BOS @ TOR,W,105,0.402,53,20,9,2023-24,0,1,2.0,0
22300571,2024-01-17,BOS,BOS vs. SAS,W,117,0.467,54,22,19,2023-24,0,1,2.0,1
22300586,2024-01-19,BOS,BOS vs. DEN,L,100,0.427,38,21,-2,2023-24,0,0,2.0,1
22300603,2024-01-21,BOS,BOS @ HOU,W,116,0.439,55,31,9,2023-24,0,1,2.0,0
22300611,2024-01-22,BOS,BOS @ DAL,W,119,0.466,44,26,9,2023-24,0,1,1.0,0
22300630,2024-01-25,BOS,BOS @ MIA,W,143,0.638,47,36,33,2023-24,0,1,3.0,0
22300646,2024-01-27,BOS,BOS vs. LAC,L,96,0.36,52,21,-19,2023-24,0,0,2.0,1
22300659,2024-01-29,BOS,BOS vs. NOP,W,118,0.506,40,27,6,2023-24,0,1,2.0,1
22300670,2024-01-30,BOS,BOS vs. IND,W,129,0.54,40,25,5,2023-24,0,1,1.0,1
22300684,2024-02-01,BOS,BOS vs. LAL,L,105,0.423,54,30,-9,2023-24,0,0,2.0,1
22300706,2024-02-04,BOS,BOS vs. MEM,W,131,0.485,57,30,40,2023-24,0,1,3.0,1
22300729,2024-02-07,BOS,BOS vs. ATL,W,125,0.527,45,33,8,2023-24,0,1,3.0,1
22300743,2024-02-09,BOS,BOS vs. WAS,W,133,0.522,49,25,4,2023-24,0,1,2.0,1
22300759,2024-02-11,BOS,BOS @ MIA,W,110,0.506,42,27,4,2023-24,0,1,2.0,0
22300771,2024-02-13,BOS,BOS @ BKN,W,118,0.518,39,31,8,2023-24,0,1,2.0,0
22300780,2024-02-14,BOS,BOS vs. BKN,W,136,0.571,51,32,50,2023-24,0,1,1.0,1
22300797,2024-02-22,BOS,BOS @ CHI,W,129,0.542,36,27,17,2023-24,0,1,8.0,0
22300816,2024-02-24,BOS,BOS @ NYK,W,116,0.568,36,27,14,2023-24,0,1,2.0,0
22300836,2024-02-27,BOS,BOS vs. PHI,W,117,0.527,56,21,18,2023-24,0,1,3.0,1
22300859,2024-03-01,BOS,BOS vs. DAL,W,138,0.553,47,33,28,2023-24,0,1,3.0,1
22300872,2024-03-03,BOS,BOS vs. GSW,W,140,0.552,51,35,52,2023-24,0,1,2.0,1
22300886,2024-03-05,BOS,BOS @ CLE,L,104,0.419,53,24,-1,2023-24,0,0,2.0,0
22300906,2024-03-07,BOS,BOS @ DEN,L,109,0.451,47,24,-6,2023-24,0,0,2.0,0
22300920,2024-03-09,BOS,BOS @ PHX,W,117,0.489,43,29,10,2023-24,0,1,2.0,0
22300938,2024-03-11,BOS,BOS @ POR,W,121,0.49,45,34,22,2023-24,0,1,2.0,0
22300943,2024-03-12,BOS,BOS @ UTA,W,123,0.467,46,25,16,2023-24,0,1,1.0,0
22300955,2024-03-14,BOS,BOS vs. PHX,W,127,0.528,33,31,15,2023-24,0,1,2.0,1
22300980,2024-03-17,BOS,BOS @ WAS,W,130,0.494,43,30,26,2023-24,0,1,3.0,0
22300984,2024-03-18,BOS,BOS vs. DET,W,119,0.453,53,30,25,2023-24,0,1,1.0,1
22300998,2024-03-20,BOS,BOS vs. MIL,W,122,0.471,37,25,3,2023-24,0,1,2.0,1
22301011,2024-03-22,BOS,BOS @ DET,W,129,0.528,35,31,27,2023-24,0,1,2.0,0
22301023,2024-03-23,BOS,BOS @ CHI,W,124,0.512,41,28,11,2023-24,0,1,1.0,0
22301034,2024-03-25,BOS,BOS @ ATL,L,118,0.495,38,21,-2,2023-24,0,0,2.0,0
22301060,2024-03-28,BOS,BOS @ ATL,L,122,0.479,43,28,-1,2023-24,0,0,3.0,0
22301074,2024-03-30,BOS,BOS @ NOP,W,104,0.476,51,27,12,2023-24,0,1,2.0,0
22301087,2024-04-01,BOS,BOS @ CHA,W,118,0.483,51,28,14,2023-24,0,1,2.0,0
22301105,2024-04-03,BOS,BOS vs. OKC,W,135,0.543,46,33,35,2023-24,0,1,2.0,1
22301118,2024-04-05,BOS,BOS vs. SAC,W,101,0.427,51,25,1,2023-24,0,1,2.0,1
22301134,2024-04-07,BOS,BOS vs. POR,W,124,0.563,40,34,17,2023-24,0,1,2.0,1
22301148,2024-04-09,BOS,BOS @ MIL,L,91,0.398,38,27,-13,2023-24,0,0,2.0,0
22301167,2024-04-11,BOS,BOS vs. NYK,L,109,0.465,36,25,-9,2023-24,0,0,2.0,1
22301173,2024-04-12,BOS,BOS vs. CHA,W,131,0.519,53,34,33,2023-24,0,1,1.0,1
22301186,2024-04-14,BOS,BOS vs. WAS,W,132,0.573,48,29,10,2023-24,0,1,2.0,1
42300101,2024-04-21,BOS,BOS vs. MIA,W,114,0.476,44,27,20,2023-24,1,1,7.0,1
42300102,2024-04-24,BOS,BOS vs. MIA,L,101,0.463,39,21,-10,2023-24,1,0,3.0,1
42300103,2024-04-27,BOS,BOS @ MIA,W,104,0.476,43,22,20,2023-24,1,1,3.0,0
42300104,2024-04-29,BOS,BOS @ MIA,W,102,0.419,46,21,14,2023-24,1,1,2.0,0
42300105,2024-05-01,BOS,BOS vs. MIA,W,118,0.545,56,23,34,2023-24,1,1,2.0,1
42300201,2024-05-07,BOS,BOS vs. CLE,W,120,0.489,55,22,25,2023-24,1,1,6.0,1
42300202,2024-05-09,BOS,BOS vs. CLE,L,94,0.413,31,22,-24,2023-24,1,0,2.0,1
42300203,2024-05-11,BOS,BOS @ CLE,W,106,0.513,44,22,13,2023-24,1,1,2.0,0
42300204,2024-05-13,BOS,BOS @ CLE,W,109,0.487,48,15,7,2023-24,1,1,2.0,0
42300205,2024-05-15,BOS,BOS vs. CLE,W,113,0.525,43,32,15,2023-24,1,1,2.0,1
42300301,2024-05-21,BOS,BOS vs. IND,W,133,0.475,43,30,5,2023-24,1,1,6.0,1
42300302,2024-05-23,BOS,BOS vs. IND,W,126,0.534,40,28,16,2023-24,1,1,2.0,1
42300303,2024-05-25,BOS,BOS @ IND,W,114,0.47,36,24,3,2023-24,1,1,2.0,0
42300304,2024-05-27,BOS,BOS @ IND,W,105,0.449,44,22,3,2023-24,1,1,2.0,0
42300401,2024-06-06,BOS,BOS vs. DAL,W,107,0.476,47,23,18,2023-24,1,1,10.0,1
42300402,2024-06-09,BOS,BOS vs. DAL,W,105,0.452,41,29,7,2023-24,1,1,3.0,1
42300403,2024-06-12,BOS,BOS @ DAL,W,106,0.463,36,26,7,2023-24,1,1,3.0,0
42300404,2024-06-14,BOS,BOS @ DAL,L,84,0.363,31,18,-38,2023-24,1,0,2.0,0
42300405,2024-06-17,BOS,BOS vs. DAL,W,106,0.427,51,25,18,2023-24,1,1,3.0,1
